Whole-member issues: SIMONE_MODULE unresolved/mismatched fixup at 0x10f; SIMONE_MODULE unresolved/mismatched fixup at 0x103; SIMONE_MODULE unresolved/mismatched fixup at 0xf7; SIMONE_MODULE literal bytes differ
  SIMONE_MODULE+0x10f: candidate {'kind': 'internal', 'segment': 10, 'offset': 39144}; original loader []
  SIMONE_MODULE+0x103: candidate {'kind': 'internal', 'segment': 10, 'offset': 35048}; original loader []
  SIMONE_MODULE+0xf7: candidate {'kind': 'internal', 'segment': 10, 'offset': 26856}; original loader []
Target | Candidate | Difference
0000 enter 6, 0 | 0000 enter 6, 0 | 
0004 push di | 0004 push di | 
0005 push si | 0005 push si | 
0006 mov dx, word ptr [bp + 6] | 0006 mov dx, word ptr [bp + 6] | 
0009 mov word ptr [bp - 6], 0 | 0009 mov word ptr [bp - 6], 0 | 
000e mov word ptr [bp - 4], 0xffff | 000e mov word ptr [bp - 4], 0xffff | 
0013 cmp dx, 1 | 0013 cmp dx, 1 | 
0016 jg 0x44 | 0016 jg 0x44 | 
0018 mov si, word ptr [bp + 8] | 0018 mov si, word ptr [bp + 8] | 
001b or si, si | 001b or si, si | 
001d jl 0x36 | 001d jl 0x36 | 
001f mov di, word ptr [bp + 0xa] | 001f mov di, word ptr [bp + 0xa] | 
0022 cmp si, 0x7f | 0022 cmp si, 0x7f | 
0025 jg 0x39 | 0025 jg 0x39 | 
0027 or di, di | 0027 or di, di | 
0029 jl 0x39 | 0029 jl 0x39 | 
002b cmp di, 0x3f | 002b cmp di, 0x3f | 
002e jg 0x39 | 002e jg 0x39 | 
0030 mov cx, 1 | 0030 mov cx, 1 | 
0033 jmp 0x3b | 0033 jmp 0x3b | 
0035 nop  | 0035 nop  | 
0036 mov di, word ptr [bp + 0xa] | 0036 mov di, word ptr [bp + 0xa] | 
0039 xor cx, cx | 0039 xor cx, cx | 
003b dec cx | 003b dec cx | 
003c je 0x54 | 003c je 0x54 | 
003e mov cx, word ptr [bp - 4] | 003e mov cx, word ptr [bp - 4] | 
0041 jmp 0x8b | 0041 jmp 0x8b | 
0043 nop  | 0043 nop  | 
0044 mov si, word ptr [bp + 8] | 0044 mov si, word ptr [bp + 8] | 
0047 or si, si | 0047 or si, si | 
0049 jl 0x36 | 0049 jl 0x36 | 
004b mov di, word ptr [bp + 0xa] | 004b mov di, word ptr [bp + 0xa] | 
004e cmp si, 0x3f | 004e cmp si, 0x3f | 
0051 jmp 0x25 | 0051 jmp 0x25 | 
0053 nop  | 0053 nop  | 
0054 mov ax, dx | 0054 mov ax, dx | 
0056 or ax, ax | 0056 or ax, ax | 
0058 jl 0x3e | 0058 jl 0x3e | 
005a jo 0x3e | 005a jo 0x3e | 
005c dec ax | 005c dec ax | 
005d jle 0x68 | 005d jle 0x68 | 
005f dec ax | 005f dec ax | 
0060 je 0x74 | 0060 je 0x74 | 
0062 dec ax | 0062 dec ax | 
0063 je 0x80 | 0063 je 0x80 | 
0065 jmp 0x3e | 0065 jmp 0x3e | 
0067 nop  | 0067 nop  | 
0068 mov bx, si | 0068 mov bx, si | 
006a shl bx, 6 | 006a shl bx, 6 | 
006d mov <resolved fixup> [{'kind': 'internal', 'segment': 10, 'offset': 10472}] | 006d mov <resolved fixup> [{'kind': 'internal', 'segment': 10, 'offset': 10472}] | 
0071 jmp 0x89 | 0071 jmp 0x89 | 
0073 nop  | 0073 nop  | 
0074 mov bx, si | 0074 mov bx, si | 
0076 shl bx, 6 | 0076 shl bx, 6 | 
0079 mov <resolved fixup> [{'kind': 'internal', 'segment': 10, 'offset': 18664}] | 0079 mov <resolved fixup> [{'kind': 'internal', 'segment': 10, 'offset': 18664}] | 
007d jmp 0x89 | 007d jmp 0x89 | 
007f nop  | 007f nop  | 
0080 mov bx, si | 0080 mov bx, si | 
0082 shl bx, 6 | 0082 shl bx, 6 | 
