Whole-member issues: conflicting private placement constraints _DATA; SIMTWO_MODULE unresolved/mismatched fixup at 0x105; SIMTWO_MODULE unresolved/mismatched fixup at 0xfc; SIMTWO_MODULE unresolved/mismatched fixup at 0xd9; SIMTWO_MODULE unresolved/mismatched fixup at 0xc0; SIMTWO_MODULE unresolved/mismatched fixup at 0xb1; SIMTWO_MODULE unresolved/mismatched fixup at 0x9e; SIMTWO_MODULE unresolved/mismatched fixup at 0x90; SIMTWO_MODULE unresolved/mismatched fixup at 0x76; SIMTWO_MODULE unresolved/mismatched fixup at 0x69; SIMTWO_MODULE unresolved/mismatched fixup at 0x33; SIMTWO_MODULE unresolved/mismatched fixup at 0x30; SIMTWO_MODULE unresolved/mismatched fixup at 0x20; SIMTWO_MODULE unresolved/mismatched fixup at 0xb; SIMTWO_MODULE uncovered NE relocations; SIMTWO_MODULE literal bytes differ; unplaced contribution _DATA
  SIMTWO_MODULE+0x105: candidate {'kind': 'internal', 'segment': 7, 'offset': 58276}; original loader []
  SIMTWO_MODULE+0xfc: candidate {'kind': 'internal', 'segment': 4, 'offset': 5462}; original loader []
  SIMTWO_MODULE+0xd9: candidate {'kind': 'internal', 'segment': 2, 'offset': 22674}; original loader []
  SIMTWO_MODULE+0xc0: candidate {'kind': 'segment', 'name': '_DATA'}; original loader []
  SIMTWO_MODULE+0xb1: candidate {'kind': 'internal', 'segment': 2, 'offset': 22960}; original loader []
  SIMTWO_MODULE+0x9e: candidate {'kind': 'internal', 'segment': 2, 'offset': 22514}; original loader []
  SIMTWO_MODULE+0x90: candidate {'kind': 'segment', 'name': '_DATA'}; original loader []
  SIMTWO_MODULE+0x76: candidate {'kind': 'internal', 'segment': 4, 'offset': 5516}; original loader []
  SIMTWO_MODULE+0x69: candidate {'kind': 'internal', 'segment': 4, 'offset': 16162}; original loader []
  SIMTWO_MODULE+0x33: candidate {'kind': 'internal', 'segment': 2, 'offset': 6334}; original loader []
  SIMTWO_MODULE+0x30: candidate {'kind': 'segment', 'name': '_DATA'}; original loader []
  SIMTWO_MODULE+0x20: candidate {'kind': 'internal', 'segment': 10, 'offset': 52890}; original loader []
  SIMTWO_MODULE+0xb: candidate {'kind': 'internal', 'segment': 7, 'offset': 58280}; original loader []
Target | Candidate | Difference
0000 enter 0x74, 0 | 0000 enter 0x7e, 0 | immediate_or_binding
0004 push di | 0004 push di | 
0005 push si | 0005 push si | 
0006 push word ptr [bp + 6] | 0006 mov si, word ptr [bp + 6] | instruction_shape
0009 nop  |  | instruction_shape
000a push cs | 0009 push si | register_allocation
000b call 0x10b4 | 000a lcall <resolved fixup> [{'kind': 'internal', 'segment': 7, 'offset': 58280}] | instruction_shape
000e add sp, 2 | 000f add sp, 2 | 
0011 mov bx, word ptr [bp + 6] | 0012 mov ax, si | instruction_shape
0014 mov word ptr [bp - 2], bx | 0014 sub ah, ah | instruction_shape
 | 0016 mov bx, si | instruction_shape
0017 sar bx, 8 | 0018 sar bx, 8 | 
001a shl bx, 2 | 001b shl bx, 2 | 
001d mov ax, word ptr [bx - 0x3166] | 001e les <resolved fixup> [{'kind': 'internal', 'segment': 10, 'offset': 52890}] | instruction_shape
0021 mov dx, word ptr [bx - 0x3164] |  | instruction_shape
0025 mov word ptr [bp - 0x10], ax | 0022 mov word ptr [bp - 0xa], bx | memory_operand,stack_local_layout
0028 mov word ptr [bp - 0xe], dx | 0025 mov word ptr [bp - 8], es | memory_operand,stack_local_layout
002b mov es, dx |  | instruction_shape
002d mov bx, ax |  | instruction_shape
002f mov al, byte ptr [bp + 6] |  | instruction_shape
0032 sub ah, ah |  | instruction_shape
0034 cmp word ptr es:[bx + 0xc], ax | 0028 cmp word ptr es:[bx + 0xc], ax | 
0038 jg 0x46 | 002c jg 0x3a | branch_target
003a push ds | 002e push ds | 
003b push 0xbd12 | 002f push <resolved fixup> [{'kind': 'segment', 'name': '_DATA'}] | immediate_or_binding
003e lcall <resolved fixup> [{'kind': 'internal', 'segment': 2, 'offset': 0}] | 0032 lcall <resolved fixup> [{'kind': 'internal', 'segment': 2, 'offset': 6334}] | immediate_or_binding,immediate_or_binding
0043 add sp, 4 | 0037 add sp, 4 | 
0046 lea ax, [bp + 8] | 003a push word ptr [bp + 0xe] | instruction_shape
0049 push ss | 003d push word ptr [bp + 0xc] | instruction_shape
004a push ax | 0040 mov ax, si | instruction_shape
004b mov si, word ptr [bp - 2] | 0042 sub ah, ah | instruction_shape
004e and si, 0xff | 0044 mov di, ax | instruction_shape
0052 shl si, 2 | 0046 shl di, 2 | register_allocation
 | 0049 les bx, ptr [bp - 0xa] | instruction_shape
0055 les bx, ptr [bp - 0x10] | 004c les bx, ptr es:[bx + di + 0x2c] | memory_operand
0058 mov ax, word ptr es:[bx + si + 0x2c] | 0050 mov ax, word ptr es:[bx + 0x2a] | memory_operand
