Target | Candidate | Difference
0000 enter 0xe, 0 | 0000 enter 0xe, 0 | 
0004 push di | 0004 push di | 
0005 push si | 0005 push si | 
0006 les cx, ptr [bp + 6] | 0006 les cx, ptr [bp + 6] | 
0009 mov ax, es | 0009 mov ax, es | 
000b or ax, cx | 000b or ax, cx | 
000d jne 0x12 | 000d jne 0x12 | 
000f jmp 0xb6 | 000f jmp 0xb6 | 
0012 mov si, word ptr [bp + 0xa] | 0012 mov si, word ptr [bp + 0xa] | 
0015 mov bx, cx | 0015 mov bx, cx | 
0017 mov di, word ptr es:[bx] | 0017 mov di, word ptr es:[bx] | 
001a mov ax, word ptr es:[bx + 2] | 001a mov ax, word ptr es:[bx + 2] | 
001e mov word ptr [bp - 2], ax | 001e mov word ptr [bp - 2], ax | 
0021 mov ax, word ptr es:[bx + 4] | 0021 mov ax, word ptr es:[bx + 4] | 
0025 mov word ptr [bp - 4], ax | 0025 mov word ptr [bp - 4], ax | 
0028 mov ax, word ptr es:[bx + 6] | 0028 mov ax, word ptr es:[bx + 6] | 
002c mov word ptr [bp - 6], ax | 002c mov word ptr [bp - 6], ax | 
002f or si, si | 002f or si, si | 
0031 jne 0x36 | 0031 jne 0x36 | 
0033 jmp 0xb6 | 0033 jmp 0xb6 | 
0036 push <resolved fixup> [{'kind': 'internal', 'segment': 10, 'offset': 53070}] | 0036 push <resolved fixup> [{'kind': 'internal', 'segment': 10, 'offset': 53070}] | 
003a push word ptr [bp - 2] | 003a push word ptr [bp - 2] | 
003d mov ax, si | 003d mov ax, si | 
003f sub si, word ptr [bp - 4] | 003f sub si, word ptr [bp - 4] | 
0042 neg si | 0042 neg si | 
0044 lea cx, [si - 1] | 0044 lea cx, [si - 1] | 
0047 push cx | 0047 push cx | 
0048 mov dx, ax | 0048 mov dx, ax | 
004a add ax, word ptr [bp - 2] | 004a add ax, word ptr [bp - 2] | 
004d dec ax | 004d dec ax | 
004e push ax | 004e push ax | 
004f mov ax, dx | 004f mov ax, dx | 
0051 add dx, di | 0051 add dx, di | 
0053 push dx | 0053 push dx | 
0054 mov word ptr [bp - 8], ax | 0054 mov word ptr [bp - 8], ax | 
0057 mov word ptr [bp - 0xa], cx | 0057 mov word ptr [bp - 0xa], cx | 
005a mov word ptr [bp - 0xc], dx | 005a mov word ptr [bp - 0xc], dx | 
005d nop  | 005d nop  | 
005e push cs | 005e push cs | 
005f call 0xb08 | 005f call 0xb08 | 
0062 add sp, 0xa | 0062 add sp, 0xa | 
0065 push <resolved fixup> [{'kind': 'internal', 'segment': 10, 'offset': 53070}] | 0065 push <resolved fixup> [{'kind': 'internal', 'segment': 10, 'offset': 53070}] | 
0069 mov ax, word ptr [bp - 6] | 0069 mov ax, word ptr [bp - 6] | 
006c dec ax | 006c dec ax | 
006d push ax | 006d push ax | 
006e push word ptr [bp - 0xa] | 006e push word ptr [bp - 0xa] | 
0071 mov cx, word ptr [bp - 6] | 0071 mov cx, word ptr [bp - 6] | 
0074 sub cx, word ptr [bp - 8] | 0074 sub cx, word ptr [bp - 8] | 
0077 push cx | 0077 push cx | 
0078 push word ptr [bp - 0xc] | 0078 push word ptr [bp - 0xc] | 
007b mov word ptr [bp - 0xe], ax | 007b mov word ptr [bp - 0xe], ax | 
007e nop  | 007e nop  | 
007f push cs | 007f push cs | 
0080 call 0xb08 | 0080 call 0xb08 | 
0083 add sp, 0xa | 0083 add sp, 0xa | 
0086 push <resolved fixup> [{'kind': 'internal', 'segment': 10, 'offset': 53070}] | 0086 push <resolved fixup> [{'kind': 'internal', 'segment': 10, 'offset': 53070}] | 
008a push word ptr [bp - 0xe] | 008a push word ptr [bp - 0xe] | 
008d push di | 008d push di | 
008e push word ptr [bp - 2] | 008e push word ptr [bp - 2] | 
0091 mov ax, word ptr [bp - 0xc] | 0091 mov ax, word ptr [bp - 0xc] | 
0094 dec ax | 0094 dec ax | 
0095 push ax | 0095 push ax | 
0096 nop  | 0096 nop  | 
0097 push cs | 0097 push cs | 
0098 call 0xb08 | 0098 call 0xb08 | 
009b add sp, 0xa | 009b add sp, 0xa | 
009e push <resolved fixup> [{'kind': 'internal', 'segment': 10, 'offset': 53070}] | 009e push <resolved fixup> [{'kind': 'internal', 'segment': 10, 'offset': 53070}] | 
00a2 push word ptr [bp - 0xe] | 00a2 push word ptr [bp - 0xe] | 
00a5 push si | 00a5 push si | 
00a6 push word ptr [bp - 2] | 00a6 push word ptr [bp - 2] | 
00a9 mov ax, word ptr [bp - 4] | 00a9 mov ax, word ptr [bp - 4] | 
00ac dec ax | 00ac dec ax | 
00ad push ax | 00ad push ax | 
00ae nop  | 00ae nop  | 
00af push cs | 00af push cs | 
00b0 call 0xb08 | 00b0 call 0xb08 | 
00b3 add sp, 0xa | 00b3 add sp, 0xa | 
00b6 pop si | 00b6 pop si | 
00b7 pop di | 00b7 pop di | 
00b8 leave  | 00b8 leave  | 
00b9 retf  | 00b9 retf  | 
