Whole-member issues: conflicting private placement constraints CONST; SIMONE_MODULE unresolved/mismatched fixup at 0x275; SIMONE_MODULE unresolved/mismatched fixup at 0x269; SIMONE_MODULE unresolved/mismatched fixup at 0x259; SIMONE_MODULE unresolved/mismatched fixup at 0x249; SIMONE_MODULE unresolved/mismatched fixup at 0x1de; SIMONE_MODULE unresolved/mismatched fixup at 0x1d2; SIMONE_MODULE unresolved/mismatched fixup at 0x1ca; SIMONE_MODULE unresolved/mismatched fixup at 0x1b5; SIMONE_MODULE unresolved/mismatched fixup at 0x1a5; SIMONE_MODULE unresolved/mismatched fixup at 0x144; SIMONE_MODULE unresolved/mismatched fixup at 0x13c; SIMONE_MODULE unresolved/mismatched fixup at 0x118; SIMONE_MODULE unresolved/mismatched fixup at 0x109; SIMONE_MODULE unresolved/mismatched fixup at 0x104; SIMONE_MODULE unresolved/mismatched fixup at 0xf6; SIMONE_MODULE unresolved/mismatched fixup at 0xe6; SIMONE_MODULE unresolved/mismatched fixup at 0xd7; SIMONE_MODULE unresolved/mismatched fixup at 0xd2; SIMONE_MODULE unresolved/mismatched fixup at 0xbb; SIMONE_MODULE unresolved/mismatched fixup at 0x93; SIMONE_MODULE unresolved/mismatched fixup at 0x87; SIMONE_MODULE unresolved/mismatched fixup at 0x7b; SIMONE_MODULE uncovered NE relocations; SIMONE_MODULE literal bytes differ; unplaced contribution CONST
  SIMONE_MODULE+0x275: candidate {'kind': 'internal', 'segment': 3, 'offset': 0}; original loader []
  SIMONE_MODULE+0x269: candidate {'kind': 'internal', 'segment': 10, 'offset': 22760}; original loader []
  SIMONE_MODULE+0x259: candidate {'kind': 'internal', 'segment': 10, 'offset': 18664}; original loader []
  SIMONE_MODULE+0x249: candidate {'kind': 'internal', 'segment': 10, 'offset': 10472}; original loader []
  SIMONE_MODULE+0x1de: candidate {'kind': 'internal', 'segment': 10, 'offset': 10472}; original loader []
  SIMONE_MODULE+0x1d2: candidate {'kind': 'internal', 'segment': 8, 'offset': 33554}; original loader []
  SIMONE_MODULE+0x1ca: candidate {'kind': 'segment', 'name': 'CONST'}; original loader []
  SIMONE_MODULE+0x1b5: candidate {'kind': 'internal', 'segment': 10, 'offset': 22760}; original loader []
  SIMONE_MODULE+0x1a5: candidate {'kind': 'internal', 'segment': 10, 'offset': 18664}; original loader []
  SIMONE_MODULE+0x144: candidate {'kind': 'internal', 'segment': 8, 'offset': 33490}; original loader []
  SIMONE_MODULE+0x13c: candidate {'kind': 'segment', 'name': 'CONST'}; original loader []
  SIMONE_MODULE+0x118: candidate {'kind': 'internal', 'segment': 10, 'offset': 22760}; original loader []
  SIMONE_MODULE+0x109: candidate {'kind': 'internal', 'segment': 8, 'offset': 33554}; original loader []
  SIMONE_MODULE+0x104: candidate {'kind': 'segment', 'name': 'CONST'}; original loader []
  SIMONE_MODULE+0xf6: candidate {'kind': 'internal', 'segment': 6, 'offset': 11456}; original loader []
  SIMONE_MODULE+0xe6: candidate {'kind': 'internal', 'segment': 10, 'offset': 18664}; original loader []
  SIMONE_MODULE+0xd7: candidate {'kind': 'internal', 'segment': 8, 'offset': 33490}; original loader []
  SIMONE_MODULE+0xd2: candidate {'kind': 'segment', 'name': 'CONST'}; original loader []
  SIMONE_MODULE+0xbb: candidate {'kind': 'internal', 'segment': 6, 'offset': 11456}; original loader []
  SIMONE_MODULE+0x93: candidate {'kind': 'internal', 'segment': 10, 'offset': 22760}; original loader []
  SIMONE_MODULE+0x87: candidate {'kind': 'internal', 'segment': 10, 'offset': 18664}; original loader []
  SIMONE_MODULE+0x7b: candidate {'kind': 'internal', 'segment': 10, 'offset': 10472}; original loader []
Target | Candidate | Difference
0000 enter 2, 0 | 0000 enter 6, 0 | immediate_or_binding
0004 push di | 0004 push di | 
0005 push si | 0005 push si | 
0006 cmp word ptr [bp + 6], 1 | 0006 cmp word ptr [bp + 6], 1 | 
000a jle 0xf | 000a jle 0xf | 
000c jmp 0x100 | 000c jmp 0xe9 | branch_target
000f jg 0x2a | 000f jg 0x14 | branch_target
0011 mov di, word ptr [bp + 8] |  | instruction_shape
0014 mov si, word ptr [bp + 0xa] |  | instruction_shape
0017 push si |  | instruction_shape
0018 push di |  | instruction_shape
0019 lcall <resolved fixup> [{'kind': 'internal', 'segment': 6, 'offset': 0}] |  | instruction_shape
001e add sp, 4 |  | instruction_shape
0021 mov word ptr [bp - 2], ax |  | instruction_shape
0024 mov cx, ax |  | instruction_shape
0026 jmp 0xbc | 0011 jmp 0xb2 | branch_target
0029 nop  |  | instruction_shape
002a mov si, word ptr [bp + 0xa] | 0014 mov si, word ptr [bp + 0xa] | 
002d or si, si | 0017 or si, si | 
002f jle 0x3a | 0019 jle 0x1e | branch_target
0031 xor cx, cx |  | instruction_shape
0033 mov di, word ptr [bp + 8] |  | instruction_shape
0036 jmp 0xbc | 001b jmp 0xa4 | branch_target
0039 nop  |  | instruction_shape
003a mov dx, 0xffff |  | instruction_shape
003d cmp word ptr [bp + 6], 1 | 001e cmp word ptr [bp + 6], 1 | 
0041 jg 0x5e | 0022 jg 0x3e | branch_target
0043 mov di, word ptr [bp + 8] | 0024 mov dx, word ptr [bp + 8] | register_allocation
0046 or di, di | 0027 or dx, dx | register_allocation
0048 jl 0x73 | 0029 jl 0x53 | branch_target
004a cmp di, 0x7f | 002b cmp dx, 0x7f | register_allocation
004d jg 0x73 | 002e jg 0x53 | branch_target
004f or si, si | 0030 or si, si | 
0051 jl 0x73 | 0032 jl 0x53 | branch_target
0053 cmp si, 0x3f | 0034 cmp si, 0x3f | 
0056 jg 0x73 | 0037 jg 0x53 | branch_target
0058 mov cx, 1 | 0039 mov bx, 1 | register_allocation,alignment_uncertain
005b jmp 0x75 | 003c jmp 0x55 | branch_target
005d nop  |  | instruction_shape
005e mov di, word ptr [bp + 8] | 003e mov dx, word ptr [bp + 8] | register_allocation,alignment_uncertain
0061 or di, di | 0041 or dx, dx | register_allocation,alignment_uncertain
0063 jl 0x73 | 0043 jl 0x53 | branch_target
0065 cmp di, 0x3f | 0045 cmp dx, 0x3f | register_allocation
0068 jg 0x73 | 0048 jg 0x53 | branch_target
006a or si, si | 004a or si, si | 
006c jl 0x73 | 004c jl 0x53 | branch_target
006e cmp si, 0x3f | 004e cmp si, 0x3f | 
0071 jle 0x58 | 0051 jle 0x39 | branch_target
0073 xor cx, cx | 0053 xor bx, bx | register_allocation,alignment_uncertain
 | 0055 mov cx, 0xffff | instruction_shape
 | 0058 mov word ptr [bp - 6], bx | instruction_shape
 | 005b mov ax, bx | instruction_shape
0075 dec cx | 005d dec ax | register_allocation,alignment_uncertain
0076 jne 0xaf | 005e jne 0x97 | branch_target
0078 mov ax, word ptr [bp + 6] | 0060 mov ax, word ptr [bp + 6] | 
007b or ax, ax | 0063 or ax, ax | 
007d jl 0xaf | 0065 jl 0x97 | branch_target
007f jo 0xaf | 0067 jo 0x97 | branch_target
0081 dec ax | 0069 dec ax | 
0082 jle 0x8c | 006a jle 0x74 | branch_target
0084 dec ax | 006c dec ax | 
0085 je 0x98 | 006d je 0x80 | branch_target
0087 dec ax | 006f dec ax | 
0088 je 0xa4 | 0070 je 0x8c | branch_target
008a jmp 0xaf | 0072 jmp 0x97 | branch_target
008c mov bx, di | 0074 mov bx, dx | register_allocation
008e shl bx, 6 | 0076 shl bx, 6 | 
