Target | Candidate | Difference
 | 0000 mov <resolved fixup> [{'kind': 'external', 'name': '_songState'}] | instruction_shape
 | 0003 mov es, ax | instruction_shape
0000 cmp word ptr [0xaf6], 0 | 0005 cmp <resolved fixup> [{'kind': 'internal', 'segment': 10, 'offset': 2806}] | memory_operand,immediate_or_binding
0005 je 0x30 | 000a jne 0x10 | instruction_shape
0007 mov es, word ptr [0xbf78] | 000c xor ax, ax | instruction_shape
 | 000e retf  | instruction_shape
 | 000f nop  | instruction_shape
000b cmp word ptr es:[0x8d08], 0 | 0010 cmp <resolved fixup> [{'kind': 'external', 'name': '_songState'}] | memory_operand,immediate_or_binding
0011 je 0x30 | 0016 je 0xc | branch_target
0013 cmp word ptr es:[0x8d0a], 0 | 0018 cmp <resolved fixup> [{'kind': 'external', 'name': '_songState'}] | memory_operand,immediate_or_binding
0019 je 0x30 | 001e je 0xc | branch_target
001b cmp word ptr es:[0x8d0c], 0 | 0020 cmp <resolved fixup> [{'kind': 'external', 'name': '_songState'}] | memory_operand,immediate_or_binding
0021 jne 0x30 | 0026 jne 0xc | branch_target
0023 cmp word ptr es:[0x8d0e], 0 | 0028 cmp <resolved fixup> [{'kind': 'external', 'name': '_songState'}] | memory_operand,immediate_or_binding
0029 je 0x30 | 002e sbb ax, ax | instruction_shape
002b mov ax, 1 | 0030 inc ax | instruction_shape
002e retf  | 0031 retf  | 
002f nop  |  | instruction_shape
0030 xor ax, ax |  | instruction_shape
0032 retf  |  | instruction_shape
