Target | Candidate | Difference
0000 push bp | 0000 push bp | 
0001 mov bp, sp | 0001 mov bp, sp | 
0003 push si | 0003 push si | 
0004 test <resolved fixup> [{'kind': 'internal', 'segment': 10, 'offset': 52350}] | 0004 test <resolved fixup> [{'kind': 'internal', 'segment': 10, 'offset': 52350}] | 
0009 je 0x1a | 0009 je 0x1a | 
000b mov cx, word ptr [bp + 0xc] | 000b mov cx, word ptr [bp + 0xc] | 
000e mov al, byte ptr [bp + 0xa] | 000e mov al, byte ptr [bp + 0xa] | 
0011 xor al, cl | 0011 xor al, cl | 
0013 test al, 0xf0 | 0013 test al, 0xf0 | 
0015 jne 0x22 | 0015 jne 0x22 | 
0017 jmp 0x58 | 0017 jmp 0x58 | 
0019 nop  | 0019 nop  | 
001a mov cx, word ptr [bp + 0xc] | 001a mov cx, word ptr [bp + 0xc] | 
001d cmp word ptr [bp + 0xa], cx | 001d cmp word ptr [bp + 0xa], cx | 
0020 je 0x58 | 0020 je 0x58 | 
0022 mov si, word ptr [bp + 6] | 0022 mov si, word ptr [bp + 6] | 
0025 push 0x20 | 0025 push 0x20 | 
0027 push cx | 0027 push cx | 
0028 push word ptr [bp + 0xa] | 0028 push word ptr [bp + 0xa] | 
002b nop  | 002b nop  | 
002c push cs | 002c push cs | 
002d call 0x698 | 002d call 0x698 | 
0030 add sp, 6 | 0030 add sp, 6 | 
0033 mov <resolved fixup> [{'kind': 'internal', 'segment': 10, 'offset': 53071}] | 0033 mov <resolved fixup> [{'kind': 'internal', 'segment': 10, 'offset': 53071}] | 
0037 add ah, 0x10 | 0037 add ah, 0x10 | 
003a mov cl, 0x20 | 003a mov cl, 0x20 | 
003c mov ch, ah | 003c mov ch, ah | 
003e push cx | 003e push cx | 
003f mov es, word ptr [bp + 8] | 003f mov es, word ptr [bp + 8] | 
0042 push word ptr es:[si + 6] | 0042 push word ptr es:[si + 6] | 
0046 push word ptr es:[si + 4] | 0046 push word ptr es:[si + 4] | 
004a push word ptr es:[si + 2] | 004a push word ptr es:[si + 2] | 
004e push word ptr es:[si] | 004e push word ptr es:[si] | 
0051 nop  | 0051 nop  | 
0052 push cs | 0052 push cs | 
0053 call 0x796 | 0053 call 0x796 | 
0056 jmp 0x7c | 0056 jmp 0x7c | 
0058 mov si, word ptr [bp + 6] | 0058 mov si, word ptr [bp + 6] | 
005b mov ax, word ptr [bp + 8] | 005b mov ax, word ptr [bp + 8] | 
005e or ax, si | 005e or ax, si | 
0060 je 0x7f | 0060 je 0x7f | 
0062 push word ptr [bp + 0xa] | 0062 push word ptr [bp + 0xa] | 
0065 mov es, word ptr [bp + 8] | 0065 mov es, word ptr [bp + 8] | 
0068 push word ptr es:[si + 6] | 0068 push word ptr es:[si + 6] | 
006c push word ptr es:[si + 4] | 006c push word ptr es:[si + 4] | 
0070 push word ptr es:[si + 2] | 0070 push word ptr es:[si + 2] | 
0074 push word ptr es:[si] | 0074 push word ptr es:[si] | 
0077 nop  | 0077 nop  | 
0078 push cs | 0078 push cs | 
0079 call 0x6ca | 0079 call 0x6ca | 
007c add sp, 0xa | 007c add sp, 0xa | 
007f pop si | 007f pop si | 
0080 leave  | 0080 leave  | 
0081 retf  | 0081 retf  | 
