Whole-member issues: conflicting private placement constraints CONST; SIMANT_MODULE unresolved/mismatched fixup at 0x11e; SIMANT_MODULE unresolved/mismatched fixup at 0x112; SIMANT_MODULE unresolved/mismatched fixup at 0x10c; SIMANT_MODULE unresolved/mismatched fixup at 0x100; SIMANT_MODULE unresolved/mismatched fixup at 0xfa; SIMANT_MODULE unresolved/mismatched fixup at 0xf5; SIMANT_MODULE unresolved/mismatched fixup at 0xf1; SIMANT_MODULE unresolved/mismatched fixup at 0xe7; SIMANT_MODULE unresolved/mismatched fixup at 0xe2; SIMANT_MODULE unresolved/mismatched fixup at 0xde; SIMANT_MODULE unresolved/mismatched fixup at 0xd4; SIMANT_MODULE unresolved/mismatched fixup at 0xcb; SIMANT_MODULE unresolved/mismatched fixup at 0xa2; SIMANT_MODULE unresolved/mismatched fixup at 0x9d; SIMANT_MODULE unresolved/mismatched fixup at 0x99; SIMANT_MODULE unresolved/mismatched fixup at 0x8f; SIMANT_MODULE unresolved/mismatched fixup at 0x8a; SIMANT_MODULE unresolved/mismatched fixup at 0x86; SIMANT_MODULE unresolved/mismatched fixup at 0x7c; SIMANT_MODULE unresolved/mismatched fixup at 0x73; SIMANT_MODULE unresolved/mismatched fixup at 0x33; SIMANT_MODULE unresolved/mismatched fixup at 0x19; SIMANT_MODULE unresolved/mismatched fixup at 0xd; SIMANT_MODULE uncovered NE relocations; SIMANT_MODULE literal bytes differ; unplaced contribution CONST
  SIMANT_MODULE+0x11e: candidate {'kind': 'internal', 'segment': 3, 'offset': 45994}; original loader []
  SIMANT_MODULE+0x112: candidate {'kind': 'internal', 'segment': 7, 'offset': 49750}; original loader []
  SIMANT_MODULE+0x10c: candidate {'kind': 'internal', 'segment': 1, 'offset': 2854}; original loader []
  SIMANT_MODULE+0x100: candidate {'kind': 'internal', 'segment': 7, 'offset': 49750}; original loader []
  SIMANT_MODULE+0xfa: candidate {'kind': 'internal', 'segment': 10, 'offset': 6560}; original loader []
  SIMANT_MODULE+0xf5: candidate {'kind': 'internal', 'segment': 10, 'offset': 6558}; original loader []
  SIMANT_MODULE+0xf1: candidate {'kind': 'segment', 'name': 'CONST'}; original loader []
  SIMANT_MODULE+0xe7: candidate {'kind': 'internal', 'segment': 10, 'offset': 6564}; original loader []
  SIMANT_MODULE+0xe2: candidate {'kind': 'internal', 'segment': 10, 'offset': 6562}; original loader []
  SIMANT_MODULE+0xde: candidate {'kind': 'segment', 'name': 'CONST'}; original loader []
  SIMANT_MODULE+0xd4: candidate {'kind': 'internal', 'segment': 2, 'offset': 6316}; original loader []
  SIMANT_MODULE+0xcb: candidate {'kind': 'internal', 'segment': 4, 'offset': 2260}; original loader []
  SIMANT_MODULE+0xa2: candidate {'kind': 'internal', 'segment': 10, 'offset': 5192}; original loader []
  SIMANT_MODULE+0x9d: candidate {'kind': 'internal', 'segment': 10, 'offset': 5190}; original loader []
  SIMANT_MODULE+0x99: candidate {'kind': 'segment', 'name': 'CONST'}; original loader []
  SIMANT_MODULE+0x8f: candidate {'kind': 'internal', 'segment': 10, 'offset': 5196}; original loader []
  SIMANT_MODULE+0x8a: candidate {'kind': 'internal', 'segment': 10, 'offset': 5194}; original loader []
  SIMANT_MODULE+0x86: candidate {'kind': 'segment', 'name': 'CONST'}; original loader []
  SIMANT_MODULE+0x7c: candidate {'kind': 'internal', 'segment': 2, 'offset': 6316}; original loader []
  SIMANT_MODULE+0x73: candidate {'kind': 'internal', 'segment': 4, 'offset': 2260}; original loader [{'site': 37686, 'source_type': 2, 'target': {'kind': 'internal', 'segment': 2, 'offset': 0}, 'additive': False}]
  SIMANT_MODULE+0x33: candidate {'kind': 'segment', 'name': 'CONST'}; original loader []
  SIMANT_MODULE+0x19: candidate {'kind': 'segment', 'name': 'CONST'}; original loader []
  SIMANT_MODULE+0xd: candidate {'kind': 'segment', 'name': 'CONST'}; original loader []
Target | Candidate | Difference
0000 push bp | 0000 push bp | 
0001 mov bp, sp | 0001 mov bp, sp | 
0003 push di | 0003 push di | 
0004 push si | 0004 push si | 
0005 cmp word ptr [bp + 0xe], 0 | 0005 cmp word ptr [bp + 0xe], 0 | 
0009 jne 0x4c | 0009 jne 0x4c | 
000b mov es, word ptr [0xc0c4] | 000b mov <resolved fixup> [{'kind': 'segment', 'name': 'CONST'}] | memory_operand
000f cmp <resolved fixup> [{'kind': 'internal', 'segment': 8, 'offset': 34298}] | 000f cmp <resolved fixup> [{'kind': 'internal', 'segment': 8, 'offset': 34298}] | 
0015 je 0x26 | 0015 je 0x4c | branch_target
0017 mov es, word ptr [0xc0c6] | 0017 mov <resolved fixup> [{'kind': 'segment', 'name': 'CONST'}] | memory_operand
001b mov <resolved fixup> [{'kind': 'internal', 'segment': 10, 'offset': 5192}] | 001b mov <resolved fixup> [{'kind': 'internal', 'segment': 10, 'offset': 5192}] | 
001f or <resolved fixup> [{'kind': 'internal', 'segment': 10, 'offset': 5190}] | 001f or <resolved fixup> [{'kind': 'internal', 'segment': 10, 'offset': 5190}] | 
0024 je 0x4c | 0024 je 0x4c | 
0026 mov ax, word ptr [bp + 8] | 0026 mov ax, word ptr [bp + 8] | 
0029 or ax, word ptr [bp + 6] | 0029 or ax, word ptr [bp + 6] | 
002c je 0x31 | 002c je 0x31 | 
002e jmp 0x15b | 002e jmp 0x122 | branch_target
0031 mov es, word ptr [0xc0c8] | 0031 mov <resolved fixup> [{'kind': 'segment', 'name': 'CONST'}] | memory_operand
0035 cmp <resolved fixup> [{'kind': 'internal', 'segment': 10, 'offset': 5194}] | 0035 cmp <resolved fixup> [{'kind': 'internal', 'segment': 10, 'offset': 5194}] | 
003b je 0x40 | 003b je 0x40 | 
003d jmp 0x15b | 003d jmp 0x122 | branch_target
0040 cmp <resolved fixup> [{'kind': 'internal', 'segment': 10, 'offset': 5196}] | 0040 cmp <resolved fixup> [{'kind': 'internal', 'segment': 10, 'offset': 5196}] | 
0047 je 0x4c | 0047 je 0x4c | 
0049 jmp 0x15b | 0049 jmp 0x122 | branch_target
004c cmp word ptr [bp + 0xc], 0 | 004c cmp word ptr [bp + 0xc], 0 | 
0050 jl 0x8c | 0050 jge 0x5a | instruction_shape
 | 0052 mov ax, 0xffff | instruction_shape
 | 0055 mov dx, 0x7fff | instruction_shape
 | 0058 jmp 0x84 | instruction_shape
0052 push 0 | 005a push 0 | 
0054 push 2 | 005c push 2 | 
0056 mov ax, word ptr [bp + 0xa] | 005e mov ax, word ptr [bp + 0xa] | 
0059 mov dx, word ptr [bp + 0xc] | 0061 mov dx, word ptr [bp + 0xc] | 
005c mov cx, ax | 0064 mov cx, ax | 
005e mov bx, dx | 0066 mov bx, dx | 
0060 shl ax, 1 | 0068 shl ax, 1 | 
0062 rcl dx, 1 | 006a rcl dx, 1 | 
0064 add ax, cx | 006c add ax, cx | 
0066 adc dx, bx | 006e adc dx, bx | 
0068 push dx | 0070 push dx | 
0069 push ax | 0071 push ax | 
006a lcall <resolved fixup> [{'kind': 'internal', 'segment': 4, 'offset': 0}] | 0072 lcall <resolved fixup> [{'kind': 'internal', 'segment': 4, 'offset': 2260}] | immediate_or_binding,immediate_or_binding
006f mov si, ax | 0077 mov si, ax | 
0071 mov di, dx | 0079 mov di, dx | 
0073 lcall <resolved fixup> [{'kind': 'internal', 'segment': 2, 'offset': 0}] | 007b lcall <resolved fixup> [{'kind': 'internal', 'segment': 2, 'offset': 6316}] | immediate_or_binding,immediate_or_binding
0078 add si, ax | 0080 add ax, si | register_allocation
007a adc di, dx | 0082 adc dx, di | register_allocation
007c mov es, word ptr [0xc0c8] | 0084 mov <resolved fixup> [{'kind': 'segment', 'name': 'CONST'}] | memory_operand
0080 mov word ptr es:[0x144a], si | 0088 mov <resolved fixup> [{'kind': 'internal', 'segment': 10, 'offset': 5194}] | memory_operand,register_role
