Whole-member issues: SIMTWO_MODULE literal bytes differ
Target | Candidate | Difference
0000 push bp | 0000 push bp | 
0001 mov bp, sp | 0001 mov bp, sp | 
0003 push si | 0003 push si | 
0004 push word ptr [bp + 6] | 0004 push word ptr [bp + 6] | 
0007 lcall <resolved fixup> [{'kind': 'import', 'module': 'USER', 'ordinal': 229}] | 0007 lcall <resolved fixup> [{'kind': 'import', 'module': 'USER', 'ordinal': 229}] | 
000c mov si, ax | 000c mov si, ax | 
000e or si, si | 000e or si, si | 
0010 jne 0x18 | 0010 jne 0x18 | 
0012 xor ax, ax | 0012 xor ax, ax | 
0014 pop si | 0014 pop si | 
0015 leave  | 0015 leave  | 
0016 retf  | 0016 retf  | 
0017 nop  | 0017 nop  | 
0018 push si | 0018 push si | 
0019 lcall <resolved fixup> [{'kind': 'import', 'module': 'USER', 'ordinal': 49}] | 0019 lcall <resolved fixup> [{'kind': 'import', 'module': 'USER', 'ordinal': 49}] | 
001e or ax, ax | 001e or ax, ax | 
0020 jne 0x30 | 0020 jne 0x30 | 
0022 push si | 0022 push si | 
0023 push 2 | 0023 push 2 | 
0025 lcall <resolved fixup> [{'kind': 'import', 'module': 'USER', 'ordinal': 230}] | 0025 lcall <resolved fixup> [{'kind': 'import', 'module': 'USER', 'ordinal': 230}] | 
002a mov si, ax | 002a mov si, ax | 
002c or si, si | 002c or si, si | 
002e jne 0x18 | 002e jne 0x18 | 
0030 or si, si | 0030 or si, si | 
0032 je 0x4a | 0032 je 0x12 | branch_target
0034 push si | 0034 push si | 
0035 push 4 | 0035 push 4 | 
0037 lcall <resolved fixup> [{'kind': 'import', 'module': 'USER', 'ordinal': 262}] | 0037 lcall <resolved fixup> [{'kind': 'import', 'module': 'USER', 'ordinal': 262}] | 
003c or ax, ax | 003c or ax, ax | 
003e je 0x4a | 003e je 0x12 | branch_target
0040 push si | 0040 push si | 
0041 push 4 | 0041 push 4 | 
0043 lcall <resolved fixup> [{'kind': 'import', 'module': 'USER', 'ordinal': 262}] | 0043 lcall <resolved fixup> [{'kind': 'import', 'module': 'USER', 'ordinal': 262}] | 
0048 mov si, ax |  | instruction_shape
004a mov ax, si |  | instruction_shape
004c pop si | 0048 pop si | 
004d leave  | 0049 leave  | 
004e retf  | 004a retf  | 
