Whole-member issues: SIMTWO_MODULE literal bytes differ
Target | Candidate | Difference
0000 enter 0x1a, 0 | 0000 enter 0x16, 0 | immediate_or_binding
0004 push di | 0004 push di | 
0005 push si | 0005 push si | 
0006 xor bx, bx | 0006 xor bx, bx | 
0008 mov di, bx | 0008 mov di, bx | 
000a mov cx, bx | 000a mov cx, bx | 
000c mov <resolved fixup> [{'kind': 'internal', 'segment': 8, 'offset': 34338}] | 000c mov <resolved fixup> [{'kind': 'internal', 'segment': 8, 'offset': 34338}] | 
000f mov es, ax | 000f mov es, ax | 
0011 add <resolved fixup> [{'kind': 'internal', 'segment': 10, 'offset': 44182}] | 0011 add <resolved fixup> [{'kind': 'internal', 'segment': 10, 'offset': 44182}] | 
0015 add <resolved fixup> [{'kind': 'internal', 'segment': 8, 'offset': 34338}] | 0015 add <resolved fixup> [{'kind': 'internal', 'segment': 8, 'offset': 34338}] | 
001a add bx, 2 | 001a add bx, 2 | 
001d cmp bx, 8 | 001d cmp bx, 8 | 
0020 jl 0x11 | 0020 jl 0x11 | 
0022 xor si, si | 0022 xor si, si | 
0024 mov word ptr [bp - 6], cx | 0024 mov word ptr [bp - 4], cx | memory_operand,stack_local_layout
0027 mov word ptr [bp - 4], di | 0027 mov word ptr [bp - 6], di | memory_operand,stack_local_layout
002a or di, di | 002a or di, di | 
002c jg 0x36 | 002c jg 0x36 | 
002e mov word ptr [bp + si - 0x10], 0 | 002e mov word ptr [bp + si - 0xe], 0 | memory_operand,stack_local_layout
0033 jmp 0x4c | 0033 jmp 0x4c | 
0035 nop  | 0035 nop  | 
0036 mov ax, di | 0036 mov ax, di | 
0038 cdq  | 0038 cdq  | 
0039 push dx | 0039 push dx | 
003a push ax | 003a push ax | 
003b mov ax, 0x64 | 003b mov ax, 0x64 | 
003e imul <resolved fixup> [{'kind': 'internal', 'segment': 10, 'offset': 44182}] | 003e imul <resolved fixup> [{'kind': 'internal', 'segment': 10, 'offset': 44182}] | 
0042 push dx | 0042 push dx | 
0043 push ax | 0043 push ax | 
0044 lcall <resolved fixup> [{'kind': 'internal', 'segment': 4, 'offset': 2260}] | 0044 lcall <resolved fixup> [{'kind': 'internal', 'segment': 4, 'offset': 2260}] | 
0049 mov word ptr [bp + si - 0x10], ax | 0049 mov word ptr [bp + si - 0xe], ax | memory_operand,stack_local_layout
004c cmp word ptr [bp - 6], 0 | 004c cmp word ptr [bp - 4], 0 | memory_operand,stack_local_layout
0050 jg 0x5a | 0050 jg 0x5a | 
0052 mov word ptr [bp + si - 0x1a], 0 | 0052 mov word ptr [bp + si - 0x16], 0 | memory_operand,stack_local_layout
0057 jmp 0x72 | 0057 jmp 0x72 | 
0059 nop  | 0059 nop  | 
005a mov ax, word ptr [bp - 6] | 005a mov ax, word ptr [bp - 4] | memory_operand,stack_local_layout
005d cdq  | 005d cdq  | 
005e push dx | 005e push dx | 
005f push ax | 005f push ax | 
0060 mov ax, 0x64 | 0060 mov ax, 0x64 | 
0063 imul <resolved fixup> [{'kind': 'internal', 'segment': 8, 'offset': 34338}] | 0063 imul <resolved fixup> [{'kind': 'internal', 'segment': 8, 'offset': 34338}] | 
0068 push dx | 0068 push dx | 
0069 push ax | 0069 push ax | 
006a lcall <resolved fixup> [{'kind': 'internal', 'segment': 4, 'offset': 2260}] | 006a lcall <resolved fixup> [{'kind': 'internal', 'segment': 4, 'offset': 2260}] | 
006f mov word ptr [bp + si - 0x1a], ax | 006f mov word ptr [bp + si - 0x16], ax | memory_operand,stack_local_layout
0072 add si, 2 | 0072 add si, 2 | 
0075 cmp si, 8 | 0075 cmp si, 8 | 
0078 jl 0x2a | 0078 jl 0x2a | 
007a xor bx, bx | 007a xor bx, bx | 
007c mov di, bx | 007c mov di, bx | 
007e mov word ptr [bp - 4], di | 007e mov word ptr [bp - 6], di | memory_operand,stack_local_layout
0081 mov dx, bx | 0081 mov dx, bx | 
0083 mov si, bx | 0083 mov si, bx | 
0085 mov cx, word ptr [bp + si - 0x10] | 0085 mov cx, word ptr [bp + si - 0xe] | memory_operand,stack_local_layout
0088 sub cx, word ptr [bp + si - 0x1a] | 0088 sub cx, word ptr [bp + si - 0x16] | memory_operand,stack_local_layout
008b cmp cx, di | 008b cmp cx, di | 
008d jge 0x94 | 008d jge 0x94 | 
008f mov di, cx | 008f mov di, cx | 
0091 mov word ptr [bp - 4], dx | 0091 mov word ptr [bp - 6], dx | memory_operand,stack_local_layout
0094 inc dx | 0094 inc dx | 
0095 add bx, 2 | 0095 add bx, 2 | 
0098 cmp bx, 8 | 0098 cmp bx, 8 | 
009b jl 0x83 | 009b jl 0x83 | 
009d mov <resolved fixup> [{'kind': 'internal', 'segment': 10, 'offset': 50374}] | 009d mov <resolved fixup> [{'kind': 'internal', 'segment': 10, 'offset': 50374}] | 
00a1 mov bx, word ptr [bp - 4] | 00a1 mov bx, word ptr [bp - 6] | memory_operand,stack_local_layout
00a4 shl bx, 1 | 00a4 shl bx, 1 | 
00a6 mov <resolved fixup> [{'kind': 'internal', 'segment': 8, 'offset': 35246}] | 00a6 mov <resolved fixup> [{'kind': 'internal', 'segment': 8, 'offset': 35246}] | 
